,unique_locations,most_active_hour,weekend_activity,weekday_activity,amount_of_activity,room_transition_count,toilet,bathroom1,bedroom1,conservatory,dining_room,hallway,kitchen,living_room,lounge,study,average_consecutive_no_motion,longest_consecutive_no_motion,minimum_consecutive_no_motion,night,morning,afternoon,evening,distinct_days_with_activity,common,other,private,avg_peak_activity_window,multiple_occupancy
410,7,18,0,742,1441.4,469,10.733333333333334,41.45,376.23333333333335,0.0,121.86666666666667,0.0,188.05,177.3,525.7666666666667,0.0,1.9425876010781673,151.1,0.0,5,180,380,177,31,383.0,200.0,159.0,22.0,0
411,7,19,0,921,1438.5333333333333,586,7.75,50.333333333333336,451.70000000000005,0.0,254.23333333333332,0.0,263.8333333333333,185.15,225.53333333333333,0.0,1.561925443358668,322.1166666666667,0.0,36,214,308,363,31,501.0,275.0,145.0,23.0,0
412,7,9,0,1004,1439.9166666666667,644,16.783333333333335,61.483333333333334,482.1,0.0,69.85,0.0,225.0,236.28333333333333,348.4166666666667,0.0,1.43417994687915,158.26666666666668,0.0,11,310,322,361,31,557.0,261.0,186.0,21.0,0
413,7,8,0,807,1440.1333333333332,524,12.566666666666666,43.56666666666667,445.15,0.0,300.93333333333334,0.0,193.51666666666668,86.58333333333333,357.81666666666666,0.0,1.7845518380834364,240.91666666666666,0.0,5,295,266,241,31,471.0,216.0,120.0,20.0,0
414,7,18,790,0,1439.8666666666666,467,13.85,55.18333333333334,497.3333333333333,0.0,198.65,0.0,272.48333333333335,212.06666666666666,190.3,0.0,1.8226160337552741,165.51666666666668,0.0,23,227,294,246,31,419.0,238.0,133.0,21.0,0
415,7,16,998,0,1439.9666666666667,574,8.066666666666666,74.55,524.0833333333334,0.0,282.0,0.0,179.81666666666666,156.45,215.0,0.0,1.4428523714094856,156.21666666666667,0.0,64,311,361,262,31,453.0,259.0,286.0,23.0,0
416,7,17,0,817,1440.2666666666667,543,4.3,35.96666666666667,151.86666666666667,0.0,320.56666666666666,0.0,167.18333333333334,227.46666666666667,532.9166666666666,0.0,1.7628722970216237,183.51666666666668,0.0,5,189,282,341,31,429.0,264.0,124.0,21.0,0
417,7,9,0,773,1439.8,466,18.316666666666666,28.466666666666665,277.4,0.0,81.68333333333334,0.0,197.51666666666665,241.71666666666667,594.7,0.0,1.8626131953428202,326.0,0.0,2,206,384,181,31,436.0,198.0,139.0,18.0,0
418,7,17,0,885,1446.8333333333333,517,14.833333333333334,39.983333333333334,258.68333333333334,0.0,65.98333333333333,0.0,168.13333333333333,266.0,633.2166666666667,0.0,1.634839924670433,112.43333333333334,0.0,11,303,408,163,31,498.0,236.0,151.0,23.0,0
419,5,11,0,296,1223.35,151,0.0,230.98333333333332,85.05,0.0,0.0,562.3166666666666,0.0,0.0,308.40000000000003,36.599999999999994,4.146949152542373,172.1,0.016666666666666666,13,120,78,85,31,177.0,0.0,119.0,21.0,1
420,5,18,0,435,1488.75,226,0.0,479.9166666666667,113.65,0.0,0.0,545.6666666666666,0.0,0.0,299.28333333333336,50.233333333333334,3.4224137931034484,123.73333333333333,0.0,29,133,130,143,31,261.0,0.0,174.0,22.0,1
421,5,13,0,324,1408.8333333333335,150,0.0,502.78333333333336,88.96666666666667,0.0,0.0,325.68333333333334,0.0,0.0,455.6,35.8,4.348251028806585,140.01666666666668,0.0,21,115,97,91,31,200.0,0.0,124.0,22.0,1
422,5,11,0,448,1475.6166666666668,236,0.0,600.9666666666667,94.21666666666667,0.0,0.0,318.3666666666667,0.0,0.0,410.5,51.56666666666667,3.2937872023809525,172.83333333333334,0.016666666666666666,11,131,172,134,31,278.0,0.0,170.0,21.0,1
423,5,13,0,525,1368.7166666666667,303,0.0,576.9166666666666,105.53333333333333,0.0,0.0,296.75,0.0,0.0,350.3666666666667,39.15,2.607079365079365,188.73333333333332,0.016666666666666666,18,97,304,106,31,355.0,0.0,170.0,19.0,1
424,5,13,309,0,1455.7833333333333,140,0.0,703.9166666666666,81.43333333333334,0.0,0.0,395.01666666666665,0.0,0.0,267.8333333333333,7.583333333333334,4.7112729234088455,134.91666666666666,0.0,23,65,127,94,31,153.0,0.0,156.0,22.0,1
425,5,8,355,0,1443.4333333333334,182,0.0,398.93333333333334,60.583333333333336,0.0,0.0,589.6166666666667,0.0,0.0,346.2,48.1,4.066009389671362,169.0,0.016666666666666666,18,173,78,86,31,246.0,0.0,109.0,23.0,1
426,5,11,0,367,1465.7333333333333,172,0.0,523.2666666666667,72.9,0.0,0.0,551.6,0.0,0.0,313.68333333333334,4.283333333333333,3.9938237965485923,267.95,0.0,29,115,126,97,31,221.0,0.0,146.0,23.0,1
427,5,9,0,397,1443.9666666666667,195,0.0,643.7333333333333,116.3,0.0,0.0,384.78333333333336,0.0,0.0,260.45,38.7,3.637195633921075,188.7,0.016666666666666666,24,103,174,96,31,214.0,0.0,183.0,23.0,1
428,5,10,0,412,1462.3,227,0.0,515.45,96.7,0.0,0.0,474.5833333333333,0.0,0.0,359.76666666666665,15.8,3.549271844660194,213.83333333333334,0.0,34,187,111,80,31,247.0,0.0,165.0,23.0,1
429,5,13,0,493,1434.9833333333333,257,0.0,624.7,142.2,0.0,0.0,379.5,0.0,0.0,226.08333333333334,62.5,2.910716700473293,95.48333333333333,0.0,16,135,200,142,31,257.0,0.0,236.0,23.0,1
430,5,11,0,349,1405.7,168,0.0,525.0666666666667,87.51666666666667,0.0,0.0,436.9,0.0,0.0,331.96666666666664,24.25,4.027793696275071,158.3,0.0,12,120,149,68,31,219.0,0.0,130.0,21.0,1
431,5,10,339,0,1454.0,165,0.0,541.5166666666667,104.8,0.0,0.0,473.48333333333335,0.0,0.0,289.90000000000003,44.3,4.289085545722714,144.11666666666667,0.0,14,142,119,64,31,175.0,0.0,164.0,22.0,1
432,5,7,285,0,1414.6,149,0.0,450.65,89.6,0.0,0.0,518.5833333333334,0.0,0.0,354.73333333333335,1.0333333333333334,4.963508771929824,178.43333333333334,0.016666666666666666,20,115,50,100,31,155.0,0.0,130.0,23.0,1
433,5,10,0,359,1427.1,186,0.0,512.3,94.23333333333333,0.0,0.0,481.9166666666667,0.0,0.0,260.8,77.85,3.9752089136490247,174.16666666666666,0.0,22,130,99,108,31,216.0,0.0,143.0,22.0,1
434,5,15,0,348,1486.75,173,0.0,598.2666666666667,74.63333333333334,0.0,0.0,371.6166666666667,0.0,0.0,375.16666666666663,67.06666666666666,4.272270114942529,168.41666666666666,0.0,13,113,133,89,31,190.0,0.0,158.0,23.0,1
435,5,22,0,396,1409.85,206,0.0,508.8,77.33333333333333,0.0,0.0,345.21666666666664,0.0,0.0,272.93333333333334,205.56666666666666,3.5602272727272726,195.1,0.03333333333333333,11,144,90,151,31,276.0,0.0,120.0,21.0,1
436,5,12,0,490,1487.2,232,0.0,439.98333333333335,103.1,0.0,0.0,545.8,0.0,0.0,296.06666666666666,102.25,3.0351020408163265,180.26666666666668,0.016666666666666666,12,91,197,190,31,310.0,0.0,180.0,22.0,1
437,5,13,0,261,1306.9166666666667,154,0.0,421.29999999999995,65.08333333333333,0.0,0.0,774.6,0.0,0.0,43.6,2.3333333333333335,5.007343550446999,302.51666666666665,0.0,44,107,99,11,31,126.0,0.0,135.0,21.0,1
438,5,16,169,0,1546.1166666666666,89,0.0,138.25,37.36666666666667,0.0,0.0,1204.1,0.0,0.0,165.61666666666667,0.7833333333333334,9.14861932938856,607.65,0.0,0,13,55,101,31,110.0,0.0,59.0,16.0,1
439,5,12,367,0,1415.55,167,0.0,535.9,109.55,0.0,0.0,359.3333333333333,0.0,0.0,372.1,38.666666666666664,3.85708446866485,122.16666666666667,0.03333333333333333,22,101,143,101,31,211.0,0.0,156.0,23.0,1
440,5,22,0,375,1437.7166666666667,180,0.0,554.7833333333333,90.96666666666667,0.0,0.0,331.26666666666665,0.0,0.0,418.48333333333335,42.21666666666666,3.833911111111111,103.11666666666666,0.016666666666666666,22,92,163,98,31,225.0,0.0,150.0,23.0,1
441,5,22,0,326,1438.9166666666667,168,0.0,565.1999999999999,69.45,0.0,0.0,302.85,0.0,0.0,357.96666666666664,143.45000000000002,4.413854805725972,170.0,0.016666666666666666,22,127,110,67,31,210.0,0.0,116.0,22.0,1
442,5,10,0,428,1467.9333333333334,245,0.0,526.5666666666666,120.9,0.0,0.0,395.1666666666667,0.0,0.0,421.45,3.85,3.4297507788161994,136.91666666666666,0.0,24,163,159,82,31,234.0,0.0,194.0,22.0,1
443,5,12,0,355,1452.3666666666668,185,0.0,655.8833333333333,83.26666666666667,0.0,0.0,381.48333333333335,0.0,0.0,273.35,58.38333333333333,4.091173708920188,187.08333333333334,0.0,12,71,155,117,31,216.0,0.0,139.0,21.0,1
444,5,12,0,355,1398.6000000000001,178,0.0,610.8666666666667,90.2,0.0,0.0,289.6,0.0,0.0,388.8333333333333,19.1,3.9397183098591553,195.05,0.03333333333333333,34,82,160,79,31,197.0,0.0,158.0,22.0,1
445,5,14,342,0,1463.05,150,0.0,681.5166666666667,155.73333333333332,0.0,0.0,254.13333333333333,0.0,0.0,335.73333333333335,35.93333333333333,4.277923976608187,201.63333333333333,0.0,10,116,122,94,31,154.0,0.0,188.0,21.0,1
446,5,14,363,0,1444.8333333333333,186,0.0,333.96666666666664,82.43333333333334,0.0,0.0,533.05,0.0,0.0,403.05,92.33333333333333,3.980257116620753,215.95,0.0,7,116,155,85,31,235.0,0.0,128.0,20.0,1
447,5,10,0,388,1391.9,205,0.0,577.1666666666666,120.0,0.0,0.0,367.68333333333334,0.0,0.0,227.85,99.2,3.5873711340206187,190.71666666666667,0.0,18,161,119,90,31,218.0,0.0,170.0,22.0,1
448,5,11,0,359,1412.2666666666667,180,0.0,628.2166666666667,92.0,0.0,0.0,418.6166666666667,0.0,0.0,212.73333333333332,60.7,3.9338904363974003,216.0,0.016666666666666666,21,149,98,91,31,212.0,0.0,147.0,20.0,1
449,5,15,0,503,1494.75,275,0.0,588.7166666666667,127.18333333333334,0.0,0.0,370.15,0.0,0.0,251.88333333333333,156.81666666666666,2.9716699801192843,204.08333333333334,0.016666666666666666,34,180,211,78,31,305.0,0.0,198.0,23.0,1
450,7,11,0,555,1395.95,357,16.183333333333334,14.433333333333334,488.15,0.0,0.0,51.63333333333333,283.76666666666665,0.0,536.7,5.083333333333333,2.519765342960289,107.56666666666666,0.0,26,236,183,110,31,442.0,0.0,113.0,23.0,1
451,7,11,0,592,1407.7833333333333,386,15.866666666666667,20.35,548.0666666666666,0.0,0.0,44.06666666666667,177.48333333333332,0.0,557.8666666666667,44.083333333333336,2.3780123873873875,129.78333333333333,0.0,18,327,182,65,31,470.0,0.0,122.0,23.0,1
452,7,12,0,614,1452.7,424,12.466666666666667,21.9,544.0333333333333,0.0,0.0,415.01666666666665,159.05,0.0,274.81666666666666,25.416666666666668,2.3659609120521172,241.01666666666668,0.0,26,209,270,109,31,481.0,0.0,133.0,22.0,1
453,7,10,0,489,1414.3166666666666,319,13.45,19.5,544.65,0.0,0.0,42.15,194.3,0.0,600.05,0.21666666666666667,2.8922631220177233,113.13333333333334,0.0,42,243,133,71,31,365.0,0.0,124.0,23.0,1
454,7,10,0,625,1440.4,426,11.416666666666668,13.5,637.8666666666667,0.0,0.0,173.48333333333335,170.16666666666666,0.0,414.71666666666664,19.25,2.30464,117.26666666666667,0.0,27,260,237,101,31,453.0,0.0,172.0,23.0,1
455,7,10,516,0,1453.4333333333334,370,9.566666666666666,26.25,598.0666666666666,0.0,0.0,198.41666666666669,125.38333333333333,0.0,480.6666666666667,15.083333333333334,2.816731266149871,183.0,0.0,21,218,183,94,31,392.0,0.0,124.0,23.0,1
456,7,10,600,0,1439.1166666666666,402,15.433333333333334,24.766666666666666,571.3166666666666,0.0,0.0,163.46666666666667,142.43333333333334,0.0,404.1166666666667,117.58333333333334,2.398527777777778,92.61666666666666,0.0,25,216,228,131,31,481.0,0.0,119.0,23.0,1
457,7,9,0,578,1461.4166666666667,376,11.516666666666667,10.95,599.6666666666667,0.0,0.0,81.38333333333334,163.58333333333334,0.0,570.8333333333334,23.483333333333334,2.5284025374855825,161.05,0.0,24,242,226,86,31,451.0,0.0,127.0,22.0,1
458,7,9,0,652,1432.6833333333334,433,17.633333333333333,17.85,557.6833333333334,0.0,0.0,204.95000000000002,221.95,0.0,371.3833333333333,41.233333333333334,2.197367075664622,79.65,0.0,41,239,266,106,31,500.0,0.0,152.0,22.0,1
459,7,9,0,725,1436.8,496,9.683333333333334,13.05,482.3333333333333,0.0,0.0,121.26666666666667,450.5166666666667,0.0,302.2,57.75,1.9817931034482759,260.03333333333336,0.0,44,269,314,98,31,589.0,0.0,136.0,23.0,1
460,7,9,0,654,1435.1666666666667,454,8.733333333333334,21.75,504.85,0.0,0.0,300.23333333333335,182.76666666666668,0.0,327.5833333333333,89.25,2.1944444444444446,227.0,0.0,48,266,237,103,31,471.0,0.0,183.0,23.0,1
461,7,12,0,503,1466.5166666666667,378,7.066666666666666,19.55,521.1166666666667,0.0,0.0,585.85,89.08333333333333,0.0,206.88333333333333,36.96666666666667,2.9155400927766735,356.85,0.0,40,188,261,14,31,369.0,0.0,134.0,23.0,1
462,7,11,593,0,1378.0666666666666,419,10.183333333333334,19.116666666666667,410.5333333333333,0.0,0.0,238.51666666666668,335.4,0.0,363.4166666666667,0.9,2.3238898257448004,88.66666666666667,0.0,62,254,196,81,31,472.0,0.0,121.0,22.0,1
463,7,10,683,0,1489.6166666666668,474,12.683333333333334,22.25,645.8000000000001,0.0,0.0,150.16666666666669,228.11666666666667,0.0,407.8,22.8,2.1809907271839926,92.7,0.0,30,258,293,102,31,549.0,0.0,134.0,23.0,1
464,7,9,0,646,1364.85,428,14.066666666666666,7.766666666666667,502.05,0.0,0.0,113.01666666666667,190.81666666666666,0.0,406.26666666666665,130.86666666666667,2.1127708978328172,97.2,0.0,24,303,235,84,31,536.0,0.0,110.0,22.0,1
465,7,9,0,511,1519.7166666666667,335,10.066666666666666,21.816666666666666,641.6166666666667,0.0,0.0,182.6,136.05,0.0,508.93333333333334,18.633333333333333,2.9740052185257664,137.65,0.0,31,222,194,64,31,391.0,0.0,120.0,23.0,1
466,7,9,0,478,1447.3166666666666,342,9.633333333333333,20.65,501.43333333333334,0.0,0.0,468.75,152.21666666666667,0.0,289.6166666666667,5.016666666666667,3.0278591352859134,234.66666666666666,0.0,21,159,197,101,31,362.0,0.0,116.0,23.0,1
467,7,10,0,433,1425.3,307,8.866666666666667,7.35,581.1833333333333,0.0,0.0,277.45000000000005,140.9,0.0,404.8,4.75,3.2916859122401845,225.76666666666668,0.0,32,216,116,69,31,323.0,0.0,110.0,23.0,1
468,7,11,0,595,1440.95,406,10.883333333333333,16.85,512.7833333333333,0.0,0.0,375.93333333333334,188.11666666666667,0.0,330.6166666666667,5.766666666666667,2.421764705882353,257.1166666666667,0.0,31,277,196,91,31,471.0,0.0,124.0,23.0,1
469,7,9,525,0,1443.6333333333334,381,9.2,29.099999999999998,475.75,0.0,0.0,490.5,148.36666666666667,0.0,290.6166666666667,0.1,2.749777777777778,236.71666666666667,0.0,53,195,186,91,31,376.0,0.0,149.0,23.0,1
470,7,9,529,0,1444.8833333333334,326,12.616666666666667,16.0,534.0833333333334,0.0,0.0,50.61666666666667,209.5,0.0,603.5333333333333,18.533333333333335,2.7313484562066797,114.78333333333333,0.0,38,243,170,78,31,407.0,0.0,122.0,23.0,1
471,7,10,0,413,1432.0,286,8.266666666666667,19.566666666666666,553.7666666666667,0.0,0.0,213.6,130.18333333333334,0.0,400.65,105.96666666666667,3.467312348668281,133.91666666666666,0.0,23,148,144,98,31,294.0,0.0,119.0,23.0,1
472,7,9,0,607,1410.5666666666666,406,10.966666666666667,10.116666666666667,600.7666666666667,0.0,0.0,82.2,174.81666666666666,0.0,434.2,97.5,2.3238330587589235,95.61666666666666,0.0,21,246,245,95,31,487.0,0.0,120.0,23.0,1
473,7,11,0,544,1454.5166666666667,388,10.15,16.533333333333335,547.9833333333333,0.0,0.0,393.43333333333334,180.98333333333332,0.0,302.5,2.9333333333333336,2.6737438725490197,233.58333333333334,0.0,31,215,185,113,31,420.0,0.0,124.0,23.0,1
474,7,9,0,453,1432.85,325,9.083333333333334,26.53333333333333,517.85,0.0,0.0,237.36666666666667,182.1,0.0,459.4166666666667,0.5,3.163024282560706,203.86666666666667,0.0,43,152,200,58,31,318.0,0.0,135.0,23.0,1
475,7,13,0,506,1454.9,340,9.783333333333333,27.28333333333333,571.6999999999999,0.0,0.0,231.51666666666668,205.2,0.0,407.78333333333336,1.6333333333333333,2.8752964426877474,136.86666666666667,0.0,18,178,237,73,31,384.0,0.0,122.0,23.0,1
476,7,11,577,0,1446.45,368,8.883333333333333,19.05,522.1,0.0,0.0,210.58333333333334,350.2333333333333,0.0,327.95,7.6499999999999995,2.50684575389948,144.45,0.0,27,250,194,106,31,456.0,0.0,121.0,23.0,1
477,7,9,427,0,1419.6166666666666,285,16.983333333333334,10.266666666666666,531.5333333333333,0.0,0.0,198.25,136.46666666666667,0.0,505.51666666666665,20.6,3.324629195940671,155.41666666666666,0.0,53,179,122,73,31,302.0,0.0,125.0,23.0,1
478,7,10,0,576,1467.95,382,11.366666666666667,23.55,604.1833333333333,0.0,0.0,161.65,212.1,0.0,433.2833333333333,21.816666666666666,2.5485243055555555,119.03333333333333,0.0,23,213,251,89,31,449.0,0.0,127.0,23.0,1
479,7,18,0,600,1433.95,404,9.233333333333334,23.733333333333334,604.05,0.0,0.0,231.06666666666663,216.16666666666666,0.0,349.4166666666667,0.2833333333333333,2.3899166666666667,129.03333333333333,0.0,19,201,185,195,31,464.0,0.0,136.0,22.0,1
480,7,9,0,573,1423.05,403,9.133333333333333,25.2,502.4166666666667,0.0,0.0,175.81666666666666,408.9166666666667,0.0,281.68333333333334,19.883333333333333,2.4835078534031414,230.55,0.0,23,262,177,111,31,443.0,0.0,130.0,23.0,1
481,5,10,0,562,1386.8333333333333,243,273.71666666666664,114.75,0.0,0.0,406.0,0.0,479.0333333333333,0.0,113.33333333333334,0.0,2.472073677956031,245.18333333333334,0.0,67,146,167,182,31,326.0,155.0,81.0,23.0,0
482,5,17,0,549,1479.7833333333333,240,151.89999999999998,142.46666666666667,0.0,0.0,555.2333333333333,0.0,464.5833333333333,0.0,165.60000000000002,0.0,2.6954159077109896,137.41666666666666,0.0,15,195,186,153,31,269.0,179.0,101.0,23.0,0
483,5,14,0,571,1415.2833333333333,259,121.95,119.75,0.0,0.0,566.1833333333333,0.0,471.2,0.0,136.2,0.0,2.4786047869235257,108.53333333333333,0.016666666666666666,11,159,231,170,31,280.0,199.0,92.0,23.0,0
484,5,19,0,474,1401.75,222,142.15,126.26666666666667,0.0,0.0,665.8333333333333,0.0,369.1,0.0,98.4,0.0,2.9572784810126582,140.88333333333333,0.0,21,110,154,189,31,231.0,166.0,77.0,22.0,0
485,5,9,0,501,1499.2166666666667,223,21.733333333333334,89.05,0.0,0.0,557.9666666666667,0.0,675.1,0.0,155.36666666666667,0.0,2.9924484364604127,142.25,0.03333333333333333,11,179,152,159,31,277.0,156.0,68.0,23.0,0
486,5,19,529,0,1435.0,233,149.54999999999998,72.15,0.0,0.0,625.25,0.0,407.43333333333334,0.0,180.61666666666667,0.0,2.712665406427221,148.4,0.016666666666666666,6,219,155,149,31,250.0,219.0,60.0,21.0,0
487,5,11,479,0,1424.4833333333333,194,23.383333333333333,161.5,0.0,0.0,785.9666666666667,0.0,422.7166666666667,0.0,30.916666666666668,0.0,2.973869171885873,256.45,0.0,16,167,165,131,31,243.0,154.0,82.0,23.0,0
488,5,17,0,710,1441.4,247,202.75,125.6,0.0,0.0,713.2,0.0,365.5833333333333,0.0,34.266666666666666,0.0,2.030140845070423,170.21666666666667,0.016666666666666666,13,216,258,223,31,267.0,337.0,106.0,21.0,0
489,5,19,0,627,1450.9666666666667,325,24.45,136.91666666666666,0.0,0.0,684.8666666666667,0.0,503.8666666666667,0.0,100.86666666666666,0.0,2.3141414141414143,99.45,0.016666666666666666,33,185,147,262,31,309.0,217.0,101.0,23.0,0
490,5,17,0,607,1399.9,264,124.7,88.53333333333333,0.0,0.0,708.3333333333334,0.0,407.85,0.0,70.48333333333333,0.0,2.3062602965403625,99.93333333333334,0.016666666666666666,21,210,230,146,31,289.0,238.0,80.0,23.0,0
491,5,9,0,702,1436.7333333333333,332,76.5,163.11666666666667,0.0,0.0,775.5,0.0,369.4166666666667,0.0,52.199999999999996,0.0,2.0466286799620135,128.86666666666667,0.0,24,304,217,157,31,286.0,323.0,93.0,23.0,0
492,5,13,0,643,1450.8833333333334,285,32.33333333333333,92.36666666666666,0.0,0.0,671.8666666666667,0.0,544.95,0.0,109.36666666666666,0.0,2.2564282011404875,213.15,0.016666666666666666,15,212,263,153,31,272.0,294.0,77.0,23.0,0
493,5,19,747,0,1485.55,388,142.71666666666667,174.78333333333333,0.0,0.0,755.6833333333333,0.0,386.6333333333333,0.0,25.733333333333334,0.0,1.9886880856760374,102.86666666666666,0.0,13,222,285,227,31,283.0,344.0,120.0,23.0,0
494,5,21,593,0,1431.6,299,204.35,152.33333333333334,0.0,0.0,585.2166666666667,0.0,395.23333333333335,0.0,94.46666666666667,0.0,2.414165261382799,181.25,0.016666666666666666,19,191,186,197,31,290.0,191.0,112.0,23.0,0
495,5,21,0,618,1447.9333333333334,306,173.53333333333333,218.25,0.0,0.0,479.3,0.0,542.9333333333334,0.0,33.916666666666664,0.0,2.3429341963322545,159.48333333333332,0.0,31,172,142,273,31,294.0,217.0,107.0,23.0,0
496,5,18,0,516,1425.7,216,94.61666666666666,113.6,0.0,0.0,582.7166666666667,0.0,589.5166666666667,0.0,45.25,0.0,2.762984496124031,159.48333333333332,0.0,20,186,114,196,31,265.0,186.0,65.0,23.0,0
497,5,20,0,563,1434.4,186,267.66666666666663,89.51666666666667,0.0,0.0,447.8666666666667,0.0,539.5,0.0,89.85000000000001,0.0,2.547779751332149,146.35,0.016666666666666666,9,207,183,164,31,296.0,202.0,65.0,23.0,0
498,5,19,0,523,1460.35,269,98.66666666666666,106.60000000000001,0.0,0.0,573.6,0.0,572.5666666666666,0.0,108.91666666666667,0.0,2.7922562141491394,135.21666666666667,0.0,25,116,186,196,31,209.0,235.0,79.0,23.0,0
499,5,9,0,557,1415.25,260,170.51666666666668,109.61666666666666,0.0,0.0,691.25,0.0,327.15,0.0,116.71666666666667,0.0,2.5408438061041294,140.75,0.0,21,196,117,223,31,243.0,228.0,86.0,23.0,0
500,5,22,527,0,1465.4833333333333,209,27.316666666666666,111.15,0.0,0.0,868.25,0.0,415.85,0.0,42.91666666666667,0.0,2.7808032890575585,146.93333333333334,0.0,22,182,141,182,31,236.0,227.0,64.0,23.0,0
501,5,9,491,0,1431.2333333333333,252,10.016666666666667,87.0,0.0,0.0,802.7833333333333,0.0,379.35,0.0,152.08333333333334,0.0,2.9149355057705364,243.95,0.016666666666666666,7,216,93,175,31,242.0,176.0,73.0,23.0,0
502,5,12,0,545,1435.75,235,195.21666666666667,127.8,0.0,0.0,597.2666666666667,0.0,395.4166666666667,0.0,120.05,0.0,2.6344036697247706,160.66666666666666,0.016666666666666666,7,195,185,158,31,258.0,206.0,81.0,23.0,0
503,5,18,0,522,1452.15,192,265.3,89.98333333333333,0.0,0.0,481.8,0.0,490.0,0.0,125.06666666666666,0.0,2.781896551724138,141.8,0.0,14,152,175,181,31,268.0,185.0,69.0,23.0,0
504,5,19,0,585,1408.1,228,115.01666666666667,116.71666666666667,0.0,0.0,496.5,0.0,612.8166666666667,0.0,67.05,0.0,2.4070085470085467,99.9,0.016666666666666666,19,195,174,197,31,335.0,181.0,69.0,23.0,0
505,5,11,0,441,1472.5,183,253.88333333333335,113.73333333333333,0.0,0.0,553.1,0.0,439.09999999999997,0.0,112.68333333333334,0.0,3.3390022675736963,144.65,0.0,19,150,114,158,31,206.0,165.0,70.0,23.0,0
506,5,12,0,531,1431.1166666666666,207,22.333333333333332,116.4,0.0,0.0,561.6666666666666,0.0,637.7166666666667,0.0,93.0,0.0,2.6951349654739483,111.61666666666666,0.03333333333333333,23,135,152,221,31,312.0,147.0,72.0,23.0,0
507,5,18,498,0,1425.3333333333333,223,28.5,159.41666666666666,0.0,0.0,778.6,0.0,370.6,0.0,88.21666666666667,0.0,2.862115127175368,136.63333333333333,0.0,9,195,141,153,31,219.0,201.0,78.0,23.0,0
508,5,9,491,0,1401.85,251,60.766666666666666,127.75,0.0,0.0,724.3166666666667,0.0,438.6333333333333,0.0,50.38333333333333,0.0,2.8550916496945007,89.11666666666666,0.0,18,172,165,136,31,272.0,156.0,63.0,22.0,0
509,5,19,0,381,1492.0833333333333,168,257.51666666666665,128.48333333333332,0.0,0.0,696.9,0.0,371.6333333333333,0.0,37.55,0.0,3.9162292213473315,225.48333333333332,0.05,7,203,53,118,31,140.0,157.0,84.0,23.0,0
510,5,13,0,527,1442.55,225,53.55,108.1,0.0,0.0,582.8166666666667,0.0,596.3166666666667,0.0,101.76666666666668,0.0,2.7372865275142315,83.65,0.0,16,193,145,173,31,234.0,221.0,72.0,23.0,0
511,5,21,0,527,1440.4333333333334,210,66.9,140.38333333333333,0.0,0.0,640.2333333333333,0.0,476.06666666666666,0.0,116.85000000000001,0.0,2.733270082226439,117.71666666666667,0.03333333333333333,7,179,160,181,31,276.0,163.0,88.0,22.0,0
512,5,13,0,600,1412.3833333333332,366,0.0,421.9,39.833333333333336,0.0,0.0,336.66666666666663,239.2,0.0,374.7833333333333,0.0,2.3579020589872006,153.45,0.0,61,168,202,169,31,513.0,0.0,87.0,23.0,1
513,5,9,0,647,1402.3166666666666,415,0.0,186.03333333333336,232.15,0.0,0.0,466.1,212.7,0.0,305.3333333333333,0.0,2.167413704276146,99.8,0.0,33,205,224,185,31,557.0,0.0,90.0,22.0,1
514,5,10,0,519,1473.7666666666667,287,0.0,324.7,264.93333333333334,0.0,0.0,260.8833333333333,296.23333333333335,0.0,327.01666666666665,0.0,2.8396274887604367,139.03333333333333,0.0,17,205,149,148,31,432.0,0.0,87.0,22.0,1
515,5,17,0,684,1468.7166666666667,375,0.0,302.8666666666667,190.35000000000002,0.0,0.0,297.21666666666664,196.91666666666666,0.0,481.3666666666667,0.0,2.147246588693957,160.0,0.0,23,217,254,190,31,617.0,0.0,67.0,23.0,1
516,5,13,0,587,1408.5166666666667,372,0.0,318.09999999999997,132.13333333333333,0.0,0.0,304.03333333333336,208.2,0.0,446.05,0.0,2.3995173197047133,130.35,0.0,19,214,214,140,31,508.0,0.0,79.0,23.0,1
517,5,13,510,0,1450.25,317,0.0,533.6166666666667,51.949999999999996,0.0,0.0,310.2166666666667,204.13333333333333,0.0,350.3333333333333,0.0,2.8436274509803923,156.65,0.0,13,200,148,149,31,432.0,0.0,78.0,23.0,1
518,5,11,573,0,1459.5166666666667,352,0.0,355.3333333333333,202.11666666666667,0.0,0.0,408.53333333333336,257.21666666666664,0.0,236.31666666666666,0.0,2.547149505526469,141.93333333333334,0.016666666666666666,20,228,151,174,31,466.0,0.0,107.0,23.0,1
519,5,8,0,614,1443.4833333333333,368,0.0,403.31666666666666,129.66666666666669,0.0,0.0,338.65,276.78333333333336,0.0,295.06666666666666,0.0,2.3509500542888166,144.38333333333333,0.0,11,274,176,153,31,534.0,0.0,80.0,21.0,1
520,5,18,0,478,1413.8333333333333,299,0.0,457.1333333333334,63.03333333333333,0.0,0.0,226.75,269.95,0.0,396.9666666666667,0.0,2.957810320781032,159.71666666666667,0.0,16,122,168,172,31,399.0,0.0,79.0,23.0,1
521,5,10,0,465,1432.5666666666666,306,0.0,306.0833333333333,233.7833333333333,0.0,0.0,408.3666666666667,173.25,0.0,311.0833333333333,0.0,3.0807885304659495,144.31666666666666,0.016666666666666666,9,176,131,149,31,404.0,0.0,61.0,22.0,1
